Biot,Thermal Expansion of Solid,Thermal Expansion Difference,Bulk Modulus,Skempton,Shear Modulus,Poisson Ratio,Thermal Filtration,Thermal Osmosis,Thermal Conductivity,Permeability,Specific Heat,Fluid Diffusivity,Thermal Diffusivity,Fluid Thermal Diffusivity,Thermal Fluid  Diffusivity,Diagnal Ratio,Off Diagnal Ratio,Case
0.94097,0.00085828,0.00053172,1.52E+10,0.87611,1.53E+10,0.25151,-3.11E-09,-3.80E-21,66.871,4.07E-17,9.39E+05,0.0001337,7.38E-05,2500,1.56E-13,0.55212,6.22E-17,1
0.57703,0.00074762,0.00064238,8.26E+09,0.58143,1.77E+10,0.27414,-9.54E-09,-9.83E-21,34.047,8.91E-17,6.01E+06,0.00010421,5.67E-06,66.969,1.91E-14,0.054447,2.85E-16,0
0.93363,0.0010013,0.00038868,1.21E+10,0.64448,1.57E+10,0.30865,-3.15E-09,-9.85E-21,160.43,1.22E-19,9.74E+06,1.99E-07,1.65E-05,293.3,3.46E-16,82.871,1.18E-18,1
0.8462,0.00067263,0.00071737,9.79E+09,0.6764,1.46E+10,0.27833,-3.59E-09,-9.98E-21,21.224,8.16E-17,3.65E+05,0.00012381,6.13E-05,1027.7,4.06E-13,0.49535,3.95E-16,1
0.8447,0.0011202,0.00026976,1.19E+10,0.70502,1.94E+10,0.26171,-9.62E-09,-1.55E-20,57.921,4.79E-17,4.23E+06,9.18E-05,1.38E-05,269.35,2.46E-14,0.14983,9.13E-17,1
0.87297,0.00039023,0.00099977,1.17E+10,0.59194,1.41E+10,0.31453,-9.00E-09,-1.84E-20,152.56,8.18E-17,1.82E+06,0.00010932,8.50E-05,1418.1,8.10E-14,0.77739,5.71E-17,1
0.93778,0.0011999,0.00019007,1.45E+10,0.7488,1.73E+10,0.24662,-5.11E-09,-9.53E-21,153.62,3.37E-17,3.96E+06,7.93E-05,3.89E-05,908.11,2.12E-14,0.49106,2.34E-17,1
0.78533,0.0011255,0.00026448,1.30E+10,0.70431,1.46E+10,0.22321,-5.53E-09,-1.75E-20,196.03,5.10E-17,7.27E+06,9.59E-05,2.70E-05,439.62,1.22E-14,0.28166,2.78E-17,1
0.79421,0.001058,0.00033203,1.29E+10,0.8949,1.44E+10,0.2317,-2.21E-09,-6.08E-21,182.17,3.26E-18,3.53E+06,9.36E-06,5.19E-05,1341.2,3.03E-15,5.5487,2.26E-18,1
0.76341,0.00087917,0.00051083,1.53E+10,0.91762,1.77E+10,0.22348,-1.44E-09,-1.24E-20,140.18,7.34E-17,5.34E+06,0.00026365,2.64E-05,919.46,4.84E-14,0.1002,5.26E-17,1
0.81167,0.0011818,0.00020816,1.48E+10,0.67272,1.64E+10,0.26328,-3.19E-09,-1.17E-20,9.4379,5.82E-17,9.21E+06,0.00011668,1.03E-06,18.264,1.16E-14,0.0087956,6.36E-16,0
0.56664,0.00099815,0.00039185,1.12E+10,0.88068,2.17E+10,0.23057,-7.76E-09,-7.73E-21,78.892,3.89E-18,1.34E+06,1.18E-05,5.96E-05,1504.6,1.33E-14,5.0406,8.83E-18,1
0.83142,0.00088834,0.00050166,1.33E+10,0.71836,2.00E+10,0.26645,-7.64E-09,-7.51E-21,92.981,5.71E-17,6.82E+06,0.00012427,1.37E-05,321.48,2.09E-14,0.11011,6.49E-17,1
0.69214,0.00053005,0.00085995,1.02E+10,0.81909,1.66E+10,0.26492,-1.03E-09,-1.14E-20,71.963,1.63E-17,4.47E+06,3.62E-05,1.62E-05,414.49,9.60E-15,0.44766,2.32E-17,1
0.59549,0.00052496,0.00086504,9.08E+09,0.8457,2.21E+10,0.25428,-1.18E-09,-4.98E-21,85.572,3.25E-17,1.03E+05,0.00010444,0.0011654,30213,1.16E-12,11.159,3.85E-17,1
0.59441,0.00067977,0.00071023,1.24E+10,0.89936,2.25E+10,0.23125,-8.91E-09,-1.99E-20,63.621,9.35E-17,8.36E+06,0.0003094,7.64E-06,260.97,3.94E-14,0.024698,1.51E-16,0
0.60487,0.00075493,0.00063507,1.50E+10,0.64896,2.28E+10,0.24601,-5.73E-09,-8.20E-21,139.24,1.57E-18,5.71E+06,3.69E-06,2.45E-05,562.49,1.64E-15,6.6307,2.92E-18,1
0.91066,0.001213,0.00017703,8.90E+09,0.76668,2.06E+10,0.28549,-2.39E-09,-6.09E-21,69.166,9.82E-17,1.31E+05,0.00023128,0.00064373,13999,2.01E-12,2.7833,1.44E-16,1
0.61167,0.00071945,0.00067055,1.48E+10,0.84763,1.75E+10,0.25757,-9.84E-09,-1.83E-20,35.118,9.77E-17,3.80E+06,0.00032363,9.30E-06,302.42,8.67E-14,0.028751,2.87E-16,0
0.66758,0.0011881,0.00020194,1.40E+10,0.73786,1.37E+10,0.25296,-2.42E-09,-6.01E-21,40.77,4.84E-17,6.85E+06,0.00011106,5.96E-06,99.255,1.21E-14,0.053663,1.22E-16,0
0.79796,0.0011081,0.00028191,1.60E+10,0.66333,2.15E+10,0.29069,-2.23E-09,-3.53E-21,41.562,1.19E-18,6.71E+06,2.70E-06,6.21E-06,136.78,7.24E-16,2.2984,5.29E-18,1
0.77149,0.0013759,1.41E-05,1.38E+10,0.66714,1.67E+10,0.23048,-7.58E-09,-1.55E-20,23.491,5.42E-17,3.14E+06,0.00010216,7.50E-06,108.21,2.74E-14,0.073428,2.53E-16,0
0.94748,0.0007142,0.0006758,1.29E+10,0.7676,1.56E+10,0.27873,-3.89E-09,-8.02E-21,66.316,1.62E-17,2.36E+06,3.75E-05,2.84E-05,766.76,2.04E-14,0.7579,2.66E-17,1
0.81666,0.00076287,0.00062713,1.38E+10,0.65808,2.39E+10,0.29816,-3.74E-09,-1.99E-20,68.688,1.34E-17,9.09E+06,2.70E-05,7.58E-06,174.92,3.82E-15,0.28031,2.18E-17,1
0.80505,0.00072885,0.00066115,1.14E+10,0.86435,2.28E+10,0.30569,-3.25E-09,-5.59E-21,159.23,7.39E-17,6.93E+06,0.00022721,2.31E-05,823.2,3.87E-14,0.10175,4.70E-17,1
0.74467,0.00040454,0.00098546,1.33E+10,0.96114,1.67E+10,0.26855,-2.29E-09,-1.56E-20,135.51,9.56E-17,5.99E+06,0.0003572,2.28E-05,1022.8,7.25E-14,0.063856,7.09E-17,1
0.75684,0.00054002,0.00084998,1.45E+10,0.69731,1.28E+10,0.26437,-6.10E-09,-3.66E-21,53.165,1.06E-17,8.63E+06,2.14E-05,6.18E-06,138.17,3.46E-15,0.28919,2.50E-17,1
0.78097,0.0011228,0.00026722,1.13E+10,0.85478,2.14E+10,0.28978,-3.16E-09,-1.94E-20,131.26,8.01E-17,7.21E+06,0.00022831,1.83E-05,521.49,3.23E-14,0.079987,6.19E-17,1
0.82757,0.0013144,7.56E-05,1.03E+10,0.64002,1.22E+10,0.22223,-2.95E-09,-4.87E-21,92.069,2.53E-17,2.78E+06,3.21E-05,3.31E-05,349.35,1.06E-14,1.0326,3.05E-17,1
0.74932,0.00057716,0.00081284,1.47E+10,0.88409,2.08E+10,0.28719,-4.84E-09,-3.29E-21,102.32,9.00E-17,8.79E+06,0.00032785,1.17E-05,489.76,4.36E-14,0.035711,8.90E-17,1
0.7489,0.00099496,0.00039504,1.26E+10,0.63985,1.91E+10,0.26737,-5.13E-09,-6.30E-21,44.647,7.24E-17,7.57E+06,0.00012555,5.91E-06,100.66,1.70E-14,0.047092,1.69E-16,0
0.75782,0.0007364,0.0006536,1.17E+10,0.82682,1.51E+10,0.25942,-1.52E-09,-1.84E-20,116.4,6.35E-17,4.92E+06,0.00015389,2.38E-05,613.3,3.38E-14,0.15451,5.51E-17,1
0.8477,0.001073,0.00031696,8.03E+09,0.88609,2.19E+10,0.25014,-7.50E-09,-1.28E-20,19.023,5.17E-17,7.43E+06,0.00012803,2.57E-06,70.694,2.02E-14,0.020072,2.86E-16,0
0.63652,0.00053427,0.00085573,1.59E+10,0.74314,2.16E+10,0.24049,-9.95E-09,-1.62E-20,32.725,7.78E-17,1.66E+05,0.00028582,0.00024835,7920.2,1.96E-12,0.86893,2.47E-16,1
0.73825,0.00079232,0.00059768,8.95E+09,0.64152,1.23E+10,0.30589,-2.06E-09,-1.39E-20,121.42,3.53E-17,6.58E+06,4.42E-05,1.85E-05,245.34,7.45E-15,0.4185,3.04E-17,1
0.71579,0.0007762,0.0006138,8.15E+09,0.7485,1.61E+10,0.31705,-2.38E-09,-9.86E-21,57.124,5.77E-17,6.37E+06,9.18E-05,8.99E-06,156.17,1.61E-14,0.097932,1.03E-16,1
0.84779,0.00054414,0.00084586,8.22E+09,0.83757,2.16E+10,0.27955,-9.93E-09,-1.04E-20,38.377,1.41E-17,2.07E+06,3.14E-05,1.89E-05,515.86,2.38E-14,0.60181,4.62E-17,1
0.56148,0.0010687,0.00032127,1.40E+10,0.81036,1.36E+10,0.29308,-1.70E-09,-8.50E-21,138.15,3.46E-17,2.20E+06,0.00010355,6.32E-05,1386.9,3.56E-14,0.61022,2.56E-17,1
0.68169,0.00079973,0.00059027,1.26E+10,0.93438,2.05E+10,0.27615,-1.37E-09,-4.37E-21,132,2.21E-17,1.62E+06,8.10E-05,8.34E-05,3073.1,5.24E-14,1.0305,1.70E-17,1
0.62061,0.00077486,0.00061514,1.53E+10,0.73558,1.59E+10,0.30068,-5.37E-09,-1.67E-20,143.08,6.44E-17,3.83E+06,0.00017598,3.76E-05,983.9,4.57E-14,0.21364,4.65E-17,1
0.71456,0.0013044,8.56E-05,1.16E+10,0.90916,2.20E+10,0.30889,-1.03E-09,-1.65E-20,161.62,8.51E-18,7.21E+06,2.84E-05,2.25E-05,658.73,3.61E-15,0.79263,5.48E-18,1
0.84124,0.0012995,9.05E-05,1.51E+10,0.93221,2.34E+10,0.29998,-6.18E-09,-1.67E-20,166.16,1.43E-17,1.43E+06,6.86E-05,0.00011977,5456.5,5.14E-14,1.7447,9.42E-18,1
0.6181,0.00069614,0.00069386,1.39E+10,0.88543,1.96E+10,0.2942,-6.41E-09,-1.95E-20,119.89,3.25E-17,7.91E+06,0.00011497,1.52E-05,554.65,1.59E-14,0.13244,2.86E-17,1
0.92706,0.00097241,0.00041759,1.44E+10,0.86282,1.20E+10,0.26531,-7.70E-09,-1.11E-20,35.803,3.06E-17,4.26E+06,8.16E-05,8.44E-06,217.89,2.05E-14,0.10343,9.39E-17,1
0.88136,0.00039283,0.00099717,1.23E+10,0.65394,1.63E+10,0.2414,-1.29E-09,-4.29E-21,184.29,9.87E-17,8.57E+06,0.00015799,2.16E-05,431.8,2.33E-14,0.13649,5.39E-17,1
0.66547,0.0012039,0.00018608,1.07E+10,0.68605,1.67E+10,0.31949,-8.52E-09,-1.33E-20,112.56,8.43E-17,9.95E+06,0.00015032,1.13E-05,171.46,1.37E-14,0.075303,7.99E-17,0
0.9009,0.00085775,0.00053225,1.08E+10,0.75207,1.40E+10,0.26343,-9.70E-09,-1.10E-20,10.592,8.45E-17,9.40E+06,0.00015545,1.13E-06,23.069,1.94E-14,0.0072616,8.42E-16,0
0.74922,0.00052378,0.00086622,1.47E+10,0.63979,2.01E+10,0.30499,-6.12E-09,-1.58E-20,183.35,7.54E-17,7.93E+06,0.00015368,2.32E-05,554.77,2.36E-14,0.15096,4.25E-17,1
0.59655,0.0013689,2.11E-05,1.36E+10,0.92695,2.02E+10,0.26738,-2.82E-09,-9.60E-21,116.8,4.00E-17,9.89E+06,0.00014991,1.18E-05,293.28,1.03E-14,0.078868,3.52E-17,1
0.74899,0.0013845,5.46E-06,9.20E+09,0.76117,1.93E+10,0.28754,-9.86E-09,-1.77E-20,191.13,2.60E-18,2.53E+06,4.84E-06,7.59E-05,1242.4,5.60E-15,15.685,4.51E-18,1
0.83944,0.00078678,0.00060322,1.08E+10,0.64127,1.66E+10,0.27668,-3.77E-09,-6.20E-21,126.33,5.11E-17,2.48E+06,7.48E-05,5.13E-05,841.51,3.56E-14,0.6856,4.23E-17,1
0.94295,0.00094445,0.00044555,1.14E+10,0.80429,2.14E+10,0.31727,-4.11E-09,-1.24E-20,38.976,7.08E-17,2.07E+06,0.00020081,1.92E-05,643.88,1.19E-13,0.095405,1.85E-16,1
0.80095,0.0008467,0.0005433,1.46E+10,0.72048,1.34E+10,0.28202,-6.69E-09,-1.37E-20,102.96,1.75E-17,2.59E+06,3.79E-05,4.00E-05,854.25,1.71E-14,1.056,2.01E-17,1
0.63714,0.00055485,0.00083515,1.44E+10,0.71962,1.61E+10,0.23591,-1.39E-09,-1.51E-20,59.376,5.95E-17,8.38E+06,0.00014207,7.11E-06,182.79,1.85E-14,0.050047,1.01E-16,1
0.78624,0.00054877,0.00084123,1.27E+10,0.72844,1.37E+10,0.27073,-8.30E-09,-1.24E-20,193.49,3.49E-17,3.92E+06,6.94E-05,4.97E-05,1125.6,2.24E-14,0.71586,1.99E-17,1
0.85049,0.00055037,0.00083963,1.39E+10,0.79236,1.52E+10,0.31245,-1.63E-09,-6.83E-21,107.93,8.47E-17,1.89E+06,0.00022678,5.83E-05,1821.9,1.44E-13,0.25696,7.89E-17,1
0.57873,0.00135,4.00E-05,8.28E+09,0.8226,2.39E+10,0.23686,-2.71E-09,-1.14E-20,141.6,1.88E-17,9.86E+06,3.82E-05,1.44E-05,212.16,3.10E-15,0.37598,1.46E-17,1
0.9321,0.00087482,0.00051518,1.50E+10,0.96814,1.32E+10,0.27796,-9.20E-09,-1.18E-20,180.47,8.23E-17,1.77E+06,0.00031861,0.00010432,4126.2,1.93E-13,0.32743,4.69E-17,1
0.84335,0.00097215,0.00041785,9.08E+09,0.9282,2.25E+10,0.27967,-1.63E-09,-1.66E-20,126.9,4.80E-17,8.01E+05,0.00016103,0.00016684,6035.1,2.30E-13,1.036,3.82E-17,1
0.65219,0.00088177,0.00050823,8.30E+09,0.5958,2.02E+10,0.26756,-3.90E-09,-1.50E-20,140.96,2.14E-17,7.92E+06,2.45E-05,1.78E-05,205.84,3.62E-15,0.72631,1.76E-17,1
0.69979,0.0013886,1.38E-06,1.47E+10,0.92728,1.25E+10,0.2564,-7.96E-09,-5.14E-21,180.59,1.53E-17,9.04E+06,4.96E-05,2.00E-05,389.06,4.17E-15,0.40318,1.07E-17,1
0.79558,0.00066779,0.00072221,1.22E+10,0.8157,1.68E+10,0.28864,-8.97E-09,-1.58E-20,88.602,1.24E-17,6.30E+06,3.18E-05,1.41E-05,409.9,7.17E-15,0.44366,1.75E-17,1
0.85851,0.00077478,0.00061522,9.18E+09,0.73335,1.45E+10,0.30781,-8.45E-09,-6.35E-21,73.535,6.09E-17,8.73E+06,9.95E-05,8.45E-06,160.23,1.42E-14,0.084891,8.88E-17,1
0.68556,0.0007911,0.0005989,1.18E+10,0.79893,2.27E+10,0.26851,-8.80E-09,-1.33E-20,167.06,7.86E-18,2.52E+06,2.02E-05,6.70E-05,1786.2,1.19E-14,3.3085,6.68E-18,1
0.72307,0.0013401,4.99E-05,1.47E+10,0.63605,1.73E+10,0.29574,-3.14E-09,-1.33E-20,199.72,5.62E-17,8.17E+06,0.00011179,2.45E-05,378.62,1.10E-14,0.21881,2.92E-17,1
0.90451,0.00084967,0.00054033,1.38E+10,0.95799,1.71E+10,0.31605,-9.75E-09,-7.44E-21,153.92,6.19E-17,4.21E+05,0.00032815,0.00042285,21925,9.08E-13,1.2886,4.14E-17,1
0.88785,0.001319,7.10E-05,1.05E+10,0.96887,1.38E+10,0.22569,-5.61E-09,-1.93E-20,38.713,1.26E-17,5.57E+06,3.90E-05,6.98E-06,199.05,7.50E-15,0.17874,3.77E-17,1
0.93035,0.001167,0.00022296,9.77E+09,0.61539,1.91E+10,0.2779,-2.73E-09,-6.32E-21,8.9054,8.16E-17,3.32E+06,0.00010236,2.69E-06,38.231,3.58E-14,0.026277,9.37E-16,0
0.61779,0.00085958,0.00053042,1.21E+10,0.62927,2.10E+10,0.3173,-1.97E-09,-1.75E-20,14.743,5.79E-17,8.13E+06,0.0001067,1.82E-06,32.729,1.31E-14,0.01703,4.00E-16,0
0.82205,0.0013747,1.53E-05,1.35E+10,0.73049,1.63E+10,0.24605,-8.70E-09,-1.49E-20,115.02,4.96E-18,3.61E+06,1.05E-05,3.20E-05,560.06,4.83E-15,3.0298,8.63E-18,1
0.71796,0.0011545,0.00023548,8.50E+09,0.97347,1.44E+10,0.27245,-9.42E-09,-5.62E-21,163.96,1.24E-18,4.54E+06,3.38E-06,3.62E-05,885.32,2.75E-15,10.719,3.11E-18,1
0.74492,0.00080424,0.00058576,9.29E+09,0.6631,1.41E+10,0.31637,-9.92E-09,-8.68E-21,22.022,2.51E-17,2.42E+06,3.52E-05,9.17E-06,137.83,1.98E-14,0.26046,1.44E-16,1
0.8874,0.0012487,0.00014126,1.18E+10,0.60646,1.22E+10,0.29097,-2.67E-09,-5.95E-21,46.516,6.77E-17,7.61E+06,8.87E-05,6.11E-06,74.656,1.12E-14,0.068928,1.50E-16,0
0.8443,0.00082274,0.00056726,1.12E+10,0.72886,1.35E+10,0.25222,-4.39E-09,-8.94E-21,39.348,7.40E-17,5.38E+06,0.00012982,7.34E-06,137.49,2.67E-14,0.056579,1.94E-16,0
0.55541,0.001086,0.000304,9.13E+09,0.81316,2.03E+10,0.24028,-2.94E-09,-1.42E-20,118.42,4.65E-19,5.21E+06,1.02E-06,2.28E-05,401.71,7.24E-16,22.375,1.80E-18,1
0.73589,0.0003903,0.0009997,1.33E+10,0.83243,2.22E+10,0.22682,-5.75E-09,-1.00E-20,11.327,9.88E-17,8.91E+06,0.00028913,1.28E-06,45.631,4.04E-14,0.0044203,8.86E-16,0
0.63968,0.00069543,0.00069457,1.57E+10,0.9437,1.92E+10,0.26843,-6.64E-09,-1.38E-20,52.606,4.19E-17,8.37E+06,0.00017623,6.32E-06,270.88,2.23E-14,0.035839,8.25E-17,1
0.83139,0.0012741,0.00011592,9.72E+09,0.77016,1.28E+10,0.22769,-4.82E-09,-1.03E-20,56.042,1.49E-17,6.73E+06,2.53E-05,8.34E-06,126,4.07E-15,0.32895,3.23E-17,1
0.76988,0.0013,9.00E-05,1.29E+10,0.91912,1.24E+10,0.2224,-4.86E-09,-1.74E-20,135.01,5.55E-17,1.47E+06,0.00015511,9.22E-05,1834,7.87E-14,0.59437,4.29E-17,1
0.8816,0.00073631,0.00065369,1.05E+10,0.65503,1.54E+10,0.22616,-4.17E-09,-1.31E-20,144.41,7.20E-17,1.38E+06,0.00010121,0.00010594,1683.3,8.70E-14,1.0468,5.17E-17,1
0.65238,0.0013414,4.86E-05,9.50E+09,0.97851,1.50E+10,0.22664,-8.79E-09,-8.32E-21,34.772,4.63E-17,5.62E+06,0.000131,6.20E-06,127.32,1.85E-14,0.047325,1.45E-16,0
0.7804,0.00067457,0.00071543,1.01E+10,0.95827,1.73E+10,0.26347,-2.31E-09,-7.33E-21,149.12,3.59E-17,8.63E+06,0.00011415,1.74E-05,627.28,1.54E-14,0.15208,2.45E-17,1
0.89451,0.0012839,0.00010611,1.18E+10,0.84999,1.30E+10,0.24375,-1.61E-09,-1.46E-20,120.72,5.55E-17,6.10E+06,0.000132,1.98E-05,423.78,1.98E-14,0.1502,4.66E-17,1
0.63817,0.0012235,0.00016649,1.22E+10,0.95915,1.64E+10,0.24449,-1.80E-09,-9.19E-21,192.33,1.80E-17,5.55E+06,6.12E-05,3.48E-05,883.4,8.60E-15,0.56846,9.74E-18,1
0.65281,0.001056,0.00033402,1.17E+10,0.89525,2.39E+10,0.29418,-4.87E-09,-7.95E-21,122.47,2.07E-17,7.81E+06,6.68E-05,1.57E-05,467.55,8.53E-15,0.23552,1.82E-17,1
0.58673,0.00069869,0.00069131,9.82E+09,0.58524,1.91E+10,0.2533,-9.13E-09,-1.07E-20,50.418,7.78E-17,9.18E+06,0.00010676,5.50E-06,77.784,1.30E-14,0.051541,1.67E-16,0
0.70519,0.0012932,9.68E-05,1.49E+10,0.87486,2.01E+10,0.23257,-7.95E-09,-2.68E-21,154.89,5.37E-19,3.38E+06,1.91E-06,4.60E-05,1211.7,2.78E-15,24.129,2.30E-18,1
0.58443,0.0011116,0.00027844,1.50E+10,0.85736,1.93E+10,0.23547,-8.48E-09,-6.26E-21,105.75,4.39E-17,6.59E+06,0.00015314,1.61E-05,420.57,1.88E-14,0.10496,4.46E-17,1
0.6842,0.0010504,0.00033956,1.05E+10,0.85154,2.22E+10,0.31407,-8.06E-09,-6.60E-21,85.589,9.41E-17,6.18E+06,0.00025036,1.39E-05,356.08,4.05E-14,0.055558,1.14E-16,0
0.81374,0.0013626,2.74E-05,1.24E+10,0.61293,1.68E+10,0.22352,-4.13E-09,-1.49E-20,151.63,2.21E-18,5.60E+06,3.29E-06,2.71E-05,338.28,1.23E-15,8.2416,3.64E-18,1
0.71077,0.00090554,0.00048446,1.48E+10,0.74085,2.31E+10,0.29122,-5.70E-09,-8.68E-21,96.511,4.20E-17,7.26E+06,0.00011344,1.33E-05,360.89,1.65E-14,0.11757,4.57E-17,1
0.85928,0.0012431,0.00014685,1.32E+10,0.70891,1.49E+10,0.31462,-5.03E-09,-1.34E-20,9.3003,2.98E-17,9.03E+06,6.08E-05,1.03E-06,20.11,7.01E-15,0.016961,3.49E-16,0
0.8541,0.0012891,0.00010092,1.17E+10,0.62683,1.67E+10,0.25245,-4.15E-09,-3.83E-21,148.13,7.13E-17,8.11E+06,0.00010416,1.83E-05,252.4,1.27E-14,0.17549,5.01E-17,1
0.57824,0.0011305,0.00025947,1.46E+10,0.85453,2.07E+10,0.29914,-4.23E-09,-1.31E-20,84.667,8.09E-17,3.37E+06,0.00029002,2.53E-05,703.27,6.84E-14,0.087152,9.73E-17,1
0.6226,0.00076828,0.00062172,1.44E+10,0.63126,1.80E+10,0.24591,-1.53E-09,-1.36E-20,35.706,1.35E-17,5.43E+06,2.77E-05,6.60E-06,130.84,5.24E-15,0.23812,4.00E-17,1
0.73856,0.00087862,0.00051138,1.58E+10,0.6829,1.23E+10,0.27055,-9.91E-09,-5.33E-21,122.87,7.71E-17,6.03E+06,0.00016151,2.04E-05,383.83,2.57E-14,0.12648,6.70E-17,1
0.56825,0.00047877,0.00091123,8.21E+09,0.82511,2.04E+10,0.26677,-9.75E-09,-5.78E-21,32.912,8.78E-18,9.45E+06,1.78E-05,3.49E-06,80.87,3.19E-15,0.19641,3.95E-17,1
0.79213,0.0011877,0.00020235,1.45E+10,0.95608,1.78E+10,0.27074,-9.76E-09,-1.53E-20,58.396,4.09E-17,6.76E+06,0.00016426,8.67E-06,313.17,2.34E-14,0.052787,7.46E-17,1
0.85289,0.00045656,0.00093344,8.32E+09,0.74799,1.75E+10,0.26204,-1.23E-09,-7.44E-21,182.01,4.59E-17,1.13E+05,9.41E-05,0.0020668,41425,1.06E-12,21.975,2.56E-17,1
0.55678,0.0013242,6.58E-05,1.37E+10,0.81686,2.38E+10,0.2536,-4.70E-09,-8.12E-21,50.584,8.92E-17,5.26E+05,0.00029158,9.80E-05,2065.5,3.73E-13,0.33593,1.81E-16,1
0.63947,0.00068935,0.00070065,1.04E+10,0.89068,1.25E+10,0.24093,-3.60E-09,-6.86E-21,23.875,4.48E-17,3.36E+06,0.00011037,7.16E-06,177.72,3.44E-14,0.064861,1.94E-16,1
0.88346,0.00064273,0.00074727,8.30E+09,0.60995,2.20E+10,0.28981,-9.87E-09,-1.51E-20,150.45,7.68E-17,9.36E+06,8.46E-05,1.61E-05,221.48,1.24E-14,0.19022,5.58E-17,1
0.63931,0.0011805,0.00020946,1.36E+10,0.95486,1.46E+10,0.28084,-1.44E-09,-1.44E-20,159.9,6.12E-17,7.50E+06,0.00022176,2.14E-05,577.93,2.23E-14,0.096384,3.86E-17,1
0.84281,0.0005552,0.0008348,8.87E+09,0.59408,1.73E+10,0.29025,-9.67E-09,-1.82E-20,96.739,7.65E-17,2.57E+06,8.37E-05,3.79E-05,507.08,4.39E-14,0.45209,8.65E-17,1
0.85243,0.0010413,0.00034868,1.58E+10,0.61701,1.56E+10,0.26717,-1.95E-09,-6.82E-21,69.445,9.82E-17,5.80E+06,0.0001752,1.20E-05,202.86,2.90E-14,0.068484,1.43E-16,0
0.6046,0.00058229,0.00080771,1.57E+10,0.90394,2.06E+10,0.22401,-7.14E-09,-1.07E-20,85.781,4.32E-17,5.23E+05,0.00018441,0.00017856,7408.4,3.88E-13,0.9683,5.24E-17,1
0.85887,0.0010761,0.00031389,1.49E+10,0.97628,2.10E+10,0.27669,-1.18E-09,-3.63E-21,76.17,1.44E-17,1.90E+06,7.29E-05,4.12E-05,2096.5,4.03E-14,0.56465,1.92E-17,1
0.80177,0.0012945,9.55E-05,1.03E+10,0.5996,1.79E+10,0.23719,-7.71E-09,-1.36E-20,109.5,4.54E-17,3.18E+06,5.71E-05,3.45E-05,401.03,1.91E-14,0.60363,4.75E-17,1
0.76528,0.0013708,1.92E-05,1.20E+10,0.79447,1.43E+10,0.22831,-1.88E-09,-1.91E-20,37.717,4.33E-17,9.59E+06,9.44E-05,3.94E-06,64.972,7.66E-15,0.041709,1.18E-16,0
0.59949,0.00053557,0.00085443,8.78E+09,0.97218,2.21E+10,0.25378,-2.48E-09,-9.07E-21,126.45,9.08E-17,6.51E+06,0.00026329,1.95E-05,638.37,4.62E-14,0.074204,7.24E-17,1
0.83544,0.0011113,0.00027873,1.13E+10,0.7108,1.53E+10,0.3029,-3.99E-09,-1.83E-20,117.87,7.09E-17,4.88E+05,0.00013349,0.00024978,4580.1,2.84E-13,1.8711,6.20E-17,1
0.66905,0.00097029,0.00041971,1.41E+10,0.76244,1.97E+10,0.3032,-7.40E-09,-9.95E-21,139.78,5.01E-17,5.58E+05,0.00014229,0.00026037,6618.3,2.51E-13,1.8298,3.79E-17,1
0.91914,0.00040516,0.00098484,1.16E+10,0.84085,1.39E+10,0.308,-9.42E-09,-1.42E-20,194.32,7.27E-17,7.69E+06,0.00019065,2.54E-05,842.46,3.27E-14,0.13333,3.89E-17,1
0.56718,0.00045081,0.00093919,1.16E+10,0.64268,1.54E+10,0.27575,-1.48E-09,-6.57E-21,51.779,3.12E-17,4.78E+06,5.73E-05,1.09E-05,225.79,1.39E-14,0.18977,6.16E-17,1
0.8193,0.0011898,0.00020024,8.08E+09,0.59572,1.60E+10,0.28937,-5.13E-09,-2.00E-20,35.229,2.94E-17,8.18E+06,2.95E-05,4.31E-06,44.567,4.34E-15,0.14596,9.75E-17,0
0.73808,0.00051679,0.00087321,1.04E+10,0.64176,1.27E+10,0.23386,-3.59E-09,-4.05E-21,175.93,5.57E-17,1.85E+05,8.49E-05,0.0010483,16481,5.43E-13,12.346,3.29E-17,1
0.83521,0.0010057,0.0003843,1.23E+10,0.64081,2.20E+10,0.30888,-8.29E-09,-1.31E-20,71.954,8.13E-17,6.38E+06,0.000141,1.13E-05,213.61,2.54E-14,0.080162,1.19E-16,0
0.89544,0.00052108,0.00086892,1.36E+10,0.91635,1.42E+10,0.23268,-7.09E-09,-1.79E-20,95.527,3.70E-17,2.43E+06,0.00011543,4.01E-05,1448.9,5.90E-14,0.34712,4.08E-17,1
0.70132,0.00075106,0.00063894,1.52E+10,0.95806,2.08E+10,0.31505,-9.34E-09,-3.09E-21,103.04,5.06E-17,7.37E+06,0.00023016,1.41E-05,673.81,3.44E-14,0.061114,5.10E-17,1
0.6332,0.00081633,0.00057367,1.06E+10,0.77851,2.34E+10,0.27797,-9.65E-09,-4.74E-21,160.36,9.68E-17,3.02E+05,0.0002383,0.00057397,13229,8.33E-13,2.4086,6.30E-17,1
0.66175,0.0005468,0.0008432,1.42E+10,0.73655,1.97E+10,0.2271,-6.75E-09,-7.99E-21,33.533,6.04E-17,9.21E+06,0.00015065,3.65E-06,101.09,1.89E-14,0.024258,1.87E-16,0
